filename,noise_variance,noise_type
2835.png,14373.307691707623,Gaussian
3055.png,12263.598709934859,Gaussian
4695.png,8564.480012036971,Other Noise
5034.png,10966.085535081214,Gaussian
3018.png,6885.481362995114,Other Noise
1111.png,11060.882433122566,Gaussian
20.png,12402.037110398878,Gaussian
1459.png,11573.55067433554,Gaussian
181.png,9940.509619385843,Other Noise
471.png,11673.008926129934,Gaussian
2597.png,11982.856021727972,Gaussian
3191.png,14398.534395250108,Gaussian
5471.png,12551.115099401872,Gaussian
5139.png,12163.159275476775,Gaussian
83.png,6975.212085135805,Other Noise
4372.png,9962.256672982916,Other Noise
4447.png,11272.79761998891,Gaussian
2087.png,14524.85698704677,Gaussian
4829.png,10543.8453457913,Gaussian
3358.png,9380.647020148219,Other Noise
3570.png,10617.192595717088,Gaussian
1587.png,14288.509142651374,Gaussian
5541.png,11140.210820821736,Gaussian
2131.png,7614.105202674655,Other Noise
5922.png,14976.055909350045,Gaussian
5475.png,9720.582730836086,Other Noise
5531.png,10071.80744932121,Gaussian
4139.png,11991.151950400576,Gaussian
1582.png,11665.046634534216,Gaussian
2769.png,12424.861108334742,Gaussian
1682.png,7312.501993310612,Other Noise
2723.png,12176.72195733119,Gaussian
5231.png,9595.445543653414,Other Noise
3915.png,11301.761790285156,Gaussian
4176.png,14594.42681088625,Gaussian
3649.png,5354.72652240829,Other Noise
829.png,10859.155408021772,Gaussian
412.png,11605.84064373853,Gaussian
4796.png,11506.317918311384,Gaussian
597.png,4954.186126945206,Other Noise
1102.png,10930.643359055375,Gaussian
3086.png,9830.13890895631,Other Noise
3384.png,8044.942683912033,Other Noise
1835.png,15218.427999021895,Gaussian
1749.png,1518.7015759970275,Other Noise
2353.png,10021.795060766468,Gaussian
809.png,8096.615240353073,Other Noise
3714.png,8932.288941009929,Other Noise
2487.png,15214.070846183855,Gaussian
5389.png,8688.464259065286,Other Noise
3718.png,7637.713895755497,Other Noise
3239.png,9902.249125012277,Other Noise
467.png,9910.806220958359,Other Noise
2255.png,12044.998087548305,Gaussian
2512.png,14812.428286822274,Gaussian
910.png,11132.043879158451,Gaussian
473.png,1772.6025058437701,Other Noise
1442.png,9851.768640290795,Other Noise
5464.png,11374.22890154355,Gaussian
3772.png,8900.369322066841,Other Noise
1768.png,6181.7564020978325,Other Noise
1645.png,10681.79801232603,Gaussian
587.png,6820.708866023318,Other Noise
3404.png,9391.371415826237,Other Noise
1977.png,8295.509116614017,Other Noise
1083.png,8862.913734961567,Other Noise
426.png,9032.986121870697,Other Noise
3788.png,10551.515101751822,Gaussian
770.png,13193.958383607716,Gaussian
2953.png,9426.748203346773,Other Noise
5324.png,15232.173366197754,Gaussian
731.png,15216.173449263117,Gaussian
2266.png,11878.57742680178,Gaussian
4861.png,11732.733683635195,Gaussian
5505.png,12471.491038284608,Gaussian
5206.png,11641.244469899764,Gaussian
3505.png,11900.442964915554,Gaussian
2732.png,12525.68143686837,Gaussian
5552.png,12925.847609376988,Gaussian
389.png,12814.989669924227,Gaussian
1136.png,10556.330362892864,Gaussian
4171.png,11530.933140002764,Gaussian
1716.png,15152.969197838544,Gaussian
691.png,14917.918270485523,Gaussian
3173.png,14089.07045435477,Gaussian
4683.png,11317.379635773228,Gaussian
4643.png,15234.299116351915,Gaussian
3832.png,7461.231060701359,Other Noise
2773.png,13140.792880094608,Gaussian
2253.png,12353.953833168956,Gaussian
2557.png,10287.973543402239,Gaussian
3228.png,9529.103604107328,Other Noise
1190.png,9519.670554985902,Other Noise
864.png,9663.156067817874,Other Noise
1638.png,11295.36057027855,Gaussian
1271.png,8758.751245655194,Other Noise
1284.png,8418.37990374932,Other Noise
1313.png,9744.958670604703,Other Noise
38.png,12255.083600314962,Gaussian
5560.png,5686.163786349572,Other Noise
5871.png,15228.426250724431,Gaussian
4760.png,8632.743902720385,Other Noise
3905.png,9728.94184340674,Other Noise
1182.png,1155.4665675189895,Other Noise
3693.png,9845.731960281113,Other Noise
4076.png,11080.941587920039,Gaussian
4900.png,12999.516697395706,Gaussian
5970.png,9942.633181620773,Other Noise
5007.png,13025.414437442478,Gaussian
1947.png,11679.850716090219,Gaussian
4099.png,11919.910326525747,Gaussian
1936.png,12995.066739130614,Gaussian
5635.png,14496.200119643227,Gaussian
2933.png,8942.45415031737,Other Noise
2209.png,12232.779979788003,Gaussian
4533.png,5681.941844605114,Other Noise
1902.png,14933.670473600312,Gaussian
3895.png,6634.135193039345,Other Noise
1247.png,9001.242339235867,Other Noise
1976.png,9454.37575464011,Other Noise
3459.png,13211.905077316556,Gaussian
1009.png,9640.654286735356,Other Noise
3666.png,8888.12362788748,Other Noise
151.png,6669.284017979764,Other Noise
913.png,11010.008832624539,Gaussian
3965.png,10517.79829444587,Gaussian
3859.png,13771.136641982059,Gaussian
5124.png,11622.519443186064,Gaussian
5297.png,14861.632479979939,Gaussian
2305.png,11550.186705852007,Gaussian
1209.png,4940.5362843438825,Other Noise
3276.png,15202.223302966793,Gaussian
5243.png,1296.858101305694,Other Noise
3181.png,11891.531375531766,Gaussian
2.png,10106.559562899854,Gaussian
900.png,8824.084932614223,Other Noise
806.png,12261.476347029791,Gaussian
3872.png,7986.074039454195,Other Noise
1005.png,9592.36273223661,Other Noise
3614.png,6255.656048674874,Other Noise
1385.png,11989.616280074495,Gaussian
2194.png,14841.066965931215,Gaussian
3511.png,14858.43628337177,Gaussian
3815.png,12236.254367703668,Gaussian
4305.png,9885.951378915119,Other Noise
530.png,14946.362034379266,Gaussian
5915.png,15189.63569304589,Gaussian
4899.png,5680.960017990118,Other Noise
5891.png,12539.081070832033,Gaussian
5828.png,11587.340686336503,Gaussian
4700.png,11572.999366349452,Gaussian
3263.png,9062.569548769476,Other Noise
3307.png,15299.220684478476,Gaussian
1033.png,14845.23803331172,Gaussian
3281.png,11199.379382438827,Gaussian
1467.png,14872.179742122968,Gaussian
1089.png,15312.884319197938,Gaussian
349.png,11567.624586961258,Gaussian
5131.png,10043.492828726838,Gaussian
3979.png,8107.656217400165,Other Noise
3506.png,12147.168018897573,Gaussian
4811.png,10080.106187486006,Gaussian
5089.png,12267.145184852727,Gaussian
5359.png,13729.963481657604,Gaussian
4389.png,8736.872972496467,Other Noise
2679.png,8836.846653123881,Other Noise
5335.png,14878.124660784055,Gaussian
3985.png,12198.83012639077,Gaussian
4032.png,11862.637597582747,Gaussian
5317.png,14877.085502169015,Gaussian
4233.png,12291.10013194047,Gaussian
5835.png,8869.190662746838,Other Noise
3339.png,8225.595315464167,Other Noise
702.png,14837.561496198452,Gaussian
5484.png,7879.577313614482,Other Noise
4331.png,10004.931397261993,Gaussian
3104.png,12671.043742029895,Gaussian
2563.png,11157.009385919282,Gaussian
2617.png,11500.748024367342,Gaussian
4054.png,13719.56277488277,Gaussian
335.png,14294.017508590003,Gaussian
886.png,9762.161237308868,Other Noise
223.png,14075.77746676641,Gaussian
5053.png,12167.178174374143,Gaussian
1115.png,10201.720866619451,Gaussian
4477.png,11422.570300021745,Gaussian
5890.png,14926.204559096848,Gaussian
3016.png,6617.009935985962,Other Noise
5748.png,12104.090432865547,Gaussian
272.png,12406.784124353026,Gaussian
2104.png,14624.030884072557,Gaussian
1595.png,10693.230761805773,Gaussian
4795.png,12848.238699974223,Gaussian
5481.png,8725.560835638737,Other Noise
4005.png,9337.17922917135,Other Noise
5566.png,13056.010205368355,Gaussian
2986.png,11750.32862168328,Gaussian
1253.png,1053.6024372085046,Other Noise
3835.png,13881.291594623954,Gaussian
10.png,9736.40477052076,Other Noise
2326.png,14328.789578697324,Gaussian
5897.png,15182.471528115222,Gaussian
1851.png,15215.409393081136,Gaussian
1070.png,12016.092333127035,Gaussian
2375.png,10498.917908943942,Gaussian
5713.png,11556.775915082137,Gaussian
598.png,9838.254719214388,Other Noise
956.png,8374.06140940858,Other Noise
1180.png,10573.89050209975,Gaussian
1223.png,12328.876947796978,Gaussian
1769.png,9266.790402044218,Other Noise
82.png,10172.40352586471,Gaussian
1753.png,13815.745684960119,Gaussian
2968.png,9702.449636729634,Other Noise
3532.png,14846.818873809243,Gaussian
4577.png,15234.779574717362,Gaussian
5944.png,8697.306244051482,Other Noise
1215.png,5646.242429352501,Other Noise
4642.png,15206.394288283022,Gaussian
4320.png,12364.678108785813,Gaussian
5183.png,12903.190058441918,Gaussian
3113.png,10166.312148300321,Gaussian
2887.png,15178.353906772436,Gaussian
3969.png,11345.253138331489,Gaussian
4386.png,9284.12367085489,Other Noise
4073.png,14401.52127299355,Gaussian
1119.png,11576.228408453511,Gaussian
3389.png,8690.717137937456,Other Noise
2142.png,11784.373475736524,Gaussian
4166.png,11924.451138654436,Gaussian
4949.png,12603.810263319632,Gaussian
4181.png,12033.042582442547,Gaussian
5792.png,11518.95924677389,Gaussian
2949.png,11251.298570172232,Gaussian
3873.png,9233.057346028292,Other Noise
5693.png,11896.201696552964,Gaussian
5430.png,11564.84967602515,Gaussian
3906.png,11303.857608443415,Gaussian
2590.png,12037.969737770045,Gaussian
3601.png,9861.191792202419,Other Noise
3775.png,6120.417842781918,Other Noise
3183.png,11754.457863164671,Gaussian
1346.png,12761.291361427526,Gaussian
2877.png,10563.17710653858,Gaussian
1120.png,11313.458072963698,Gaussian
5848.png,9322.759697919282,Other Noise
4168.png,11741.145932897361,Gaussian
5815.png,10757.410469450515,Gaussian
5724.png,12945.53509401503,Gaussian
2379.png,10380.46367986413,Gaussian
460.png,9937.186228155704,Other Noise
5508.png,6986.318411385293,Other Noise
242.png,10759.659787513854,Gaussian
5080.png,11854.8334778786,Gaussian
3096.png,10026.526379685189,Gaussian
4160.png,12057.645124082306,Gaussian
2189.png,12486.280621062655,Gaussian
2369.png,12382.16892181046,Gaussian
4488.png,11666.89013212448,Gaussian
2411.png,8638.396061684727,Other Noise
404.png,10329.31490359872,Gaussian
2283.png,11551.255804553137,Gaussian
5276.png,15183.74920832472,Gaussian
4165.png,12330.936663500068,Gaussian
5786.png,9015.185994564465,Other Noise
251.png,14849.458969777415,Gaussian
3087.png,14860.709071775464,Gaussian
4021.png,13070.927035589059,Gaussian
4686.png,8923.417124438918,Other Noise
5009.png,6511.426383376316,Other Noise
5233.png,10143.231434124094,Gaussian
3954.png,9962.508400308954,Other Noise
2709.png,11942.384035066209,Gaussian
174.png,5557.583698711291,Other Noise
4451.png,10839.790267632228,Gaussian
808.png,11350.083167401817,Gaussian
5153.png,9260.68301094476,Other Noise
4841.png,14310.67129229091,Gaussian
4287.png,10691.282562338616,Gaussian
2197.png,11628.305931689109,Gaussian
4454.png,10648.281686438842,Gaussian
1480.png,8241.316928985183,Other Noise
3564.png,11576.03253686292,Gaussian
250.png,14449.280676487428,Gaussian
943.png,9939.059547151937,Other Noise
3201.png,5742.793858972283,Other Noise
3462.png,15067.36129192037,Gaussian
2529.png,15162.243740283377,Gaussian
3216.png,3665.8821956911447,Other Noise
3700.png,8990.595369750521,Other Noise
5561.png,9023.70869752604,Other Noise
1306.png,11973.182731295643,Gaussian
5953.png,11578.670041098678,Gaussian
5396.png,9384.52812108859,Other Noise
3750.png,10117.931439490827,Gaussian
3148.png,10038.418022113392,Gaussian
440.png,10029.002639444767,Gaussian
4189.png,11925.202454229884,Gaussian
3466.png,14479.857878035624,Gaussian
4116.png,8308.538554814517,Other Noise
5739.png,11680.922505664763,Gaussian
4012.png,12160.230972562696,Gaussian
5867.png,15205.467174276631,Gaussian
5240.png,10886.303631739795,Gaussian
5967.png,12288.609270038134,Gaussian
1169.png,10315.47696914207,Gaussian
1728.png,1949.245551392817,Other Noise
2707.png,11823.839277027548,Gaussian
3662.png,5512.53222804649,Other Noise
2736.png,10087.200300869825,Gaussian
2687.png,12090.405577245989,Gaussian
2694.png,11148.638733979535,Gaussian
1008.png,11283.897368457861,Gaussian
131.png,12352.851733891552,Gaussian
2811.png,10840.161030686371,Gaussian
3904.png,11676.238009085724,Gaussian
5021.png,13106.680105770592,Gaussian
2501.png,14904.708970365187,Gaussian
2424.png,836.6093204711078,Other Noise
3139.png,11849.153537920036,Gaussian
3304.png,15229.706136303845,Gaussian
3677.png,9730.799359440847,Other Noise
4777.png,11112.234919993483,Gaussian
3968.png,10524.267244821678,Gaussian
397.png,10020.600222406982,Gaussian
1162.png,11483.195132229495,Gaussian
5444.png,12027.21805373986,Gaussian
4036.png,14418.97828492742,Gaussian
1637.png,14229.959042431881,Gaussian
2810.png,7788.34395892124,Other Noise
36.png,11607.797590933784,Gaussian
4174.png,11942.401810151738,Gaussian
2162.png,10911.682216306985,Gaussian
5006.png,11823.674173593565,Gaussian
2787.png,11832.9599195922,Gaussian
3291.png,15224.766026833739,Gaussian
2000.png,11528.523806391455,Gaussian
4789.png,8889.184266885633,Other Noise
2191.png,11208.556481014071,Gaussian
1624.png,11768.111414101517,Gaussian
1962.png,9112.260555309147,Other Noise
2824.png,11194.982066608853,Gaussian
953.png,9281.18042448885,Other Noise
1129.png,10560.429447873563,Gaussian
4395.png,10817.6239680184,Gaussian
3284.png,15211.389332169874,Gaussian
3251.png,8750.880862780004,Other Noise
1717.png,15192.05572906307,Gaussian
1939.png,11629.06089324542,Gaussian
5730.png,11502.025301749314,Gaussian
1562.png,10836.935043036263,Gaussian
2395.png,10178.388014093704,Gaussian
2686.png,11517.970781920983,Gaussian
1193.png,7454.4900970774115,Other Noise
3560.png,10671.087902379075,Gaussian
157.png,11676.693763402383,Gaussian
182.png,9181.495330964535,Other Noise
143.png,8616.495841227952,Other Noise
852.png,7909.6910697313315,Other Noise
3246.png,6459.118095661733,Other Noise
4562.png,15266.336936269341,Gaussian
3270.png,14956.878804214766,Gaussian
5118.png,14583.652172050632,Gaussian
3822.png,7294.319391074566,Other Noise
5154.png,11733.304447085713,Gaussian
1360.png,8714.78309715786,Other Noise
2722.png,11683.488142971697,Gaussian
5063.png,14797.041352950611,Gaussian
221.png,8458.405826199718,Other Noise
5916.png,15214.996047096456,Gaussian
2634.png,11357.458871966266,Gaussian
3797.png,5046.499879146814,Other Noise
2942.png,12927.660462407874,Gaussian
1299.png,9626.52809069055,Other Noise
2674.png,10186.784028691322,Gaussian
3182.png,9852.13037637807,Other Noise
1842.png,12613.495303208705,Gaussian
968.png,10146.720483024365,Gaussian
3719.png,12360.613823825739,Gaussian
746.png,10958.530518448775,Gaussian
2433.png,1862.4156133985375,Other Noise
4440.png,11168.496484615729,Gaussian
3396.png,9591.263422234922,Other Noise
1803.png,14899.060711180035,Gaussian
387.png,12532.641977627101,Gaussian
383.png,11925.385939770333,Gaussian
570.png,1323.1358120864065,Other Noise
4656.png,15289.515136682661,Gaussian
3951.png,10075.810425982358,Gaussian
1225.png,7222.067325557424,Other Noise
2948.png,11043.566868712618,Gaussian
835.png,8615.705507112729,Other Noise
700.png,15251.271312675797,Gaussian
1993.png,13167.12721901772,Gaussian
208.png,6582.052575226692,Other Noise
2360.png,10008.303618886637,Gaussian
2120.png,12878.142524586967,Gaussian
3225.png,8768.650998984807,Other Noise
3933.png,8593.47376722764,Other Noise
4262.png,9932.124516296304,Other Noise
1014.png,12903.349519250101,Gaussian
1201.png,5362.523445638489,Other Noise
3496.png,10467.525253797063,Gaussian
5096.png,14853.57426809341,Gaussian
4915.png,10173.11654104152,Gaussian
2496.png,15273.913294208916,Gaussian
1648.png,11301.783235558183,Gaussian
152.png,10178.546796643383,Gaussian
5061.png,12202.178462337424,Gaussian
2085.png,14289.922428237403,Gaussian
5072.png,14296.777852580532,Gaussian
1672.png,9793.051076229458,Other Noise
5917.png,15199.256283539327,Gaussian
4462.png,9383.031956281786,Other Noise
2587.png,9619.562196421877,Other Noise
2646.png,11790.209842332877,Gaussian
2212.png,10750.299910838825,Gaussian
5421.png,7899.345082829563,Other Noise
1492.png,11707.104362812619,Gaussian
2960.png,5664.974295571116,Other Noise
5622.png,14944.29111204453,Gaussian
1714.png,8571.059085538953,Other Noise
3309.png,14944.713988493393,Gaussian
5872.png,15215.125183031982,Gaussian
3116.png,13490.31282277467,Gaussian
3548.png,14611.182465727868,Gaussian
3760.png,10920.552635721333,Gaussian
1847.png,15226.864891916353,Gaussian
5202.png,9496.394630119541,Other Noise
2993.png,10146.204250216952,Gaussian
4684.png,12073.793812155056,Gaussian
137.png,8898.629335855963,Other Noise
4473.png,7628.2229367221635,Other Noise
1448.png,13193.826918644094,Gaussian
2836.png,15060.850470559144,Gaussian
4286.png,11346.828527024687,Gaussian
906.png,9035.286189846953,Other Noise
4230.png,9228.977459874677,Other Noise
908.png,11534.816603860241,Gaussian
1063.png,12041.868298345646,Gaussian
5470.png,8009.508881713912,Other Noise
3787.png,1660.9862117620523,Other Noise
5331.png,15222.422286867792,Gaussian
2984.png,9026.564235092359,Other Noise
2520.png,15170.086394760601,Gaussian
2235.png,11956.64020721678,Gaussian
5207.png,11866.241471272633,Gaussian
5193.png,10308.599519562209,Gaussian
3861.png,9525.378108066605,Other Noise
5907.png,15209.097539621782,Gaussian
556.png,14895.10745491838,Gaussian
5337.png,15223.654751180988,Gaussian
2905.png,15236.582827702672,Gaussian
2348.png,10597.457281816003,Gaussian
1979.png,11775.47873767956,Gaussian
2974.png,12099.571793440376,Gaussian
3175.png,10518.564765584275,Gaussian
5116.png,14841.118231446942,Gaussian
2452.png,3489.2089960740623,Other Noise
312.png,10034.7229389108,Gaussian
4497.png,1523.4028081518486,Other Noise
2219.png,10469.505242997282,Gaussian
1287.png,12658.03126499984,Gaussian
3995.png,8793.493625766736,Other Noise
2655.png,11996.172296090215,Gaussian
2538.png,13572.179149183376,Gaussian
